company,segment,cost_center,account,ico,location,journal_name,period,type,tran_type,Entry Type,USD Amt
B23,38,1932,45000,1555,NYC,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Services,Non Cash,Manual,254
A0,27,1151,45000,1370,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,253
B23,37,1151,45000,1094,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,253
C25,91,1915,45000,6695,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,252
C25,44,1151,45000,4303,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,252
B23,61,1932,45000,1035,NYC,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,251
A0,33,1932,45000,5643,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,251
B1,11,1995,45000,6190,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,250
A0,21,1953,45000,301,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,250
B1,94,1151,45000,5364,XCK,BMYDNA WW late delivery RBNI DC Accrual INR,Feb,Training,Non Cash,Manual,249
B1,94,1915,45000,2735,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,249
A0,52,1915,45000,6029,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,247
B1,23,1915,45000,6765,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,247
C25,10,1995,45000,1188,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,246
B23,82,1932,45000,7036,NYC,BMY Depreciation trade gains Accrual USD MAR,Feb,Travel,Non Cash,Manual,244
A0,13,1915,45000,7234,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,244
B1,59,1915,45000,349,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,244
A0,96,1915,45000,7654,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,243
C25,60,1922,45000,8116,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,241
A0,16,1915,45000,2842,NYC,BMY DNA WW employee laptop Accrual EUR,Feb,Training,Non Cash,Manual,239
B22,81,1151,45000,6307,NYC,BMYDNA WW late delivery RBNI DC Accrual EUR,Feb,Services,Non Cash,Manual,239
A0,20,1915,45000,8272,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,239
C25,87,1965,45000,7402,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,237
B22,83,1932,45000,3625,XCK,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Services,Non Cash,Manual,236
B24,59,1915,45000,909,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,236
C25,33,1915,45000,4568,NYC,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Travel,Non Cash,Manual,235
C25,76,1932,45000,8038,ORD,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Travel,Non Cash,Manual,235
B1,70,1932,45000,1063,ORD,Asset Depreciation Accrual~24~ Accrual CHF FEB,Feb,Employee,Non Cash,Manual,233
C25,96,1932,45000,7491,ORD,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Rent,Non Cash,Manual,233
B1,67,1932,45000,3308,ORD,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Insurance,Non Cash,Manual,233
B22,17,1953,45000,5817,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,232
B22,62,1151,45000,4942,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,232
B22,95,1922,45000,3709,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,232
B24,42,1995,45000,8340,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,231
A0,61,9651,45000,1420,XCK,Legal fees  Accrual AUD,Feb,Marketing,Dispositions,Manual,231
B22,76,1932,45000,7063,ORD,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,230
B24,22,1915,45000,7885,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,230
C25,92,1932,45000,5640,ORD,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,229
B24,17,1932,45000,5050,ORD,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Software,Non Cash,Manual,229
B24,27,1915,45000,3639,XAX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,229
B1,98,1965,45000,6410,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,229
C25,71,1932,45000,6942,NYC,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,227
A0,97,1932,45000,4037,ORD,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,227
C25,59,1151,45000,1165,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,227
B23,16,1915,45000,2456,XCK,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Rent,Non Cash,Manual,226
C25,12,1915,45000,342,XCK,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,226
B22,12,1915,45000,6691,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,226
B1,50,1512,45000,8214,NYC,Asset Depreciation Accrual~24~2 Accrual GBP FEB,Feb,Rent,Non Cash,Manual,225
A0,92,1953,45000,9692,XCK,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Services,Non Cash,Manual,225
B24,46,1512,45000,3677,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,225
C25,19,1915,45000,3521,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,225
B1,95,1151,45000,2905,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,225
C25,67,1151,45000,519,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,225
B1,42,1915,45000,1976,XCK,BMY DNA WW employee laptop Accrual CAD,Feb,Software,Non Cash,Manual,224
B22,67,1932,45000,6919,NYC,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,224
B1,12,1951,45000,380,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,224
B23,71,1953,45000,3603,NYC,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,224
B1,75,1932,45000,2210,NYC,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,223
C25,78,1932,45000,7205,ORD,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,223
B22,62,1995,45000,2020,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,223
C25,34,1932,45000,4153,NYC,BMY Depreciation trade gains Accrual USD MAR,Feb,Travel,Non Cash,Manual,222
B22,76,1915,45000,745,XCK,BMY DNA WW employee laptop Accrual USD,Feb,Training,Non Cash,Manual,222
B24,21,1953,45000,6701,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,222
B22,66,1915,45000,1530,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,222
B24,42,1915,45000,2212,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,222
B1,34,1932,45000,8871,XAX,BMY Rebate Failed Depreciation Accrual USD SEP,Feb,Training,Non Cash,Manual,221
A0,78,1915,45000,2638,XAX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,221
C25,57,1915,45000,2296,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,217
B1,40,5,45000,7341,ORD,Oracle reval,Feb,Office,,Manual,216
C25,75,1932,45000,260,XCK,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Rent,Non Cash,Manual,215
C25,58,1151,45000,8680,ORD,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Services,Non Cash,Manual,215
B1,36,1965,45000,5086,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,215
A0,93,1932,45000,9317,ORD,BMY Depreciation trade gains Accrual USD MAR,Feb,Rent,Non Cash,Manual,212
A0,40,1953,45000,1029,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,212
B24,52,1915,45000,3529,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,212
C25,52,1932,45000,446,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,211
A0,92,1915,45000,1039,ORD,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,211
B24,99,1151,45000,3392,OSU,BMYDNA WW late delivery RBNI DC Accrual EUR,Feb,Insurance,Non Cash,Manual,209
A0,48,1915,45000,1107,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,209
B23,26,1932,45000,3145,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,207
B22,64,1915,45000,8402,OSU,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,206
B1,14,1915,45000,9201,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,206
C25,94,1915,45000,7326,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,206
A0,34,1915,45000,7770,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,206
B1,77,1932,45000,7065,XCK,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,205
C25,41,1991,45000,166,OSU,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,205
B24,76,1932,45000,1447,XCK,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Rent,Non Cash,Manual,205
B23,40,1932,45000,7907,OSU,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,203
B1,52,1932,45000,5214,OSU,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,202
B23,72,1932,45000,6508,OSU,BMY Depreciation trade gains Accrual USD MAR,Feb,Travel,Non Cash,Manual,202
B22,73,1932,45000,9115,XCK,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,202
B1,87,1953,45000,5822,XCK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,202
B1,80,1915,45000,8348,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,202
B24,77,1995,45000,1741,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,202
A0,52,1915,45000,7750,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,201
B1,29,1995,45000,9981,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,201
B23,51,1151,45000,7561,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,201
A0,13,1915,45000,6584,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,200
B1,92,1953,45000,8189,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,196
B22,60,1915,45000,3250,OSU,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,195
B23,59,1915,45000,8885,OSU,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,194
B23,38,1915,45000,7379,OSU,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Travel,Non Cash,Manual,194
C25,45,1915,45000,5963,OSU,BMY Purchased RBNI Depreciation Accrual USD,Feb,Travel,Non Cash,Manual,193
B23,25,1953,45000,4032,OSU,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Services,Non Cash,Manual,193
C25,38,1932,45000,1350,OSU,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,192
B22,11,1995,45000,5954,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,192
A0,95,1995,45000,8379,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,192
B1,61,1932,45000,4509,OSU,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,191
B24,91,1151,45000,5673,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,190
B1,29,1932,45000,8392,OSU,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,190
B1,74,1915,45000,7695,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,179
B22,61,1995,45000,4288,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,179
A0,94,1915,45000,5635,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,179
A0,96,1915,45000,7843,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,176
B24,98,1915,45000,7186,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,175
B24,90,1932,45000,4771,XDT,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Software,Non Cash,Manual,172
C25,67,1159,45000,2889,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,172
A0,100,1151,45000,1186,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,172
B24,87,1932,45000,4579,XDT,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,171
B23,11,1915,45000,7625,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,171
B22,27,1932,45000,8967,XDT,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,170
C25,57,1512,45000,5484,XDT,Asset Depreciation Accrual~24~222 Accrual CAD FEB,Feb,Office,Non Cash,Manual,169
B22,85,1932,45000,2079,XDT,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,167
B23,21,1932,45000,6776,XDT,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Office,Non Cash,Manual,167
A0,88,1922,45000,6951,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,167
C25,85,1965,45000,6363,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,167
B22,67,1953,45000,3694,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,165
B22,25,1953,45000,1817,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,165
B22,69,1953,45000,7869,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,165
B22,47,1953,45000,3946,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,165
B23,24,1995,45000,8195,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,164
B24,18,1932,45000,2594,XDT,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,162
B24,78,1932,45000,9757,XDT,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Employee,Non Cash,Manual,162
B1,20,1953,45000,660,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,162
B23,95,1953,45000,8872,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,162
B22,73,1953,45000,7231,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,162
B23,84,1922,45000,1375,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,162
B24,87,1151,45000,2906,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,162
B24,51,1932,45000,370,XDT,BMY Depreciation trade gains Accrual USD MAR,Feb,Employee,Non Cash,Manual,161
B1,50,1953,45000,8727,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,161
B1,35,1953,45000,9583,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,161
B24,29,1915,45000,1498,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,161
A0,58,1991,45000,6967,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,161
B23,71,1311,45000,2549,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,161
C25,99,1151,45000,3930,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,160
B24,71,1151,45000,986,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,160
B23,40,1932,45000,8379,XDT,BMY Depreciation trade gains Accrual USD MAR,Feb,Office,Non Cash,Manual,159
A0,26,1915,45000,307,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,157
B22,38,1915,45000,9435,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,155
B24,84,1512,45000,4273,XDT,Asset Depreciation Accrual~24~43 Accrual JPY FEB,Feb,Software,Non Cash,Manual,153
B22,11,1915,45000,4645,XEK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,153
A0,40,1995,45000,1779,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,153
C25,55,1915,45000,3129,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,152
B24,95,1915,45000,5584,XEK,Asset Depreciation Accrual~24~362 Accrual INR FEB,Feb,Rent,Non Cash,Manual,151
B23,36,1995,45000,9375,XEK,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,151
A0,62,1995,45000,5283,XER,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,150
B1,69,1311,45000,2375,XHX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,146
B24,18,1995,45000,3152,XHX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,145
C25,10,1965,45000,7831,XHX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,144
C25,92,1915,45000,8182,XHX,BMY DNA WW employee laptop Accrual USD,Feb,Insurance,Non Cash,Manual,143
A0,82,1932,45000,7560,XHX,BMY Depreciation trade gains Accrual USD MAR,Feb,Travel,Non Cash,Manual,142
B1,19,1932,45000,878,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Employee,Non Cash,Manual,142
B22,11,1953,45000,5706,XHX,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Software,Non Cash,Manual,142
A0,50,1932,45000,9797,XHX,BMY Depreciation trade gains Accrual USD MAR,Feb,Software,Non Cash,Manual,141
B23,29,1915,45000,5507,XHX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,140
B1,66,1932,45000,7526,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,139
B22,82,1932,45000,5400,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Software,Non Cash,Manual,139
B24,28,1932,45000,4453,XHX,BMY Depreciation trade gains Accrual USD MAR,Feb,Travel,Non Cash,Manual,137
B24,56,1151,45000,9212,XIT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,136
B22,89,1925,45000,8938,XIT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,135
B22,77,1925,45000,6474,XIT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,135
C25,53,1953,45000,3176,XUQ,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Services,Non Cash,Manual,134
B22,58,1953,45000,8022,QRO,BMYDNA WW late delivery RBNI DC Accrual ZAR,Feb,Insurance,Non Cash,Manual,134
C25,13,1915,45000,1048,QRO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,133
C25,96,9519,45000,8421,QRO,Legal fees  Accrual AUD,Feb,Insurance,Dispositions,Manual,133
B24,23,1932,45000,4537,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Travel,Non Cash,Manual,132
B22,27,1932,45000,3532,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Insurance,Non Cash,Manual,132
C25,39,1932,45000,3758,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Travel,Non Cash,Manual,132
A0,78,1932,45000,6835,QRO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Employee,Non Cash,Manual,132
B24,22,1932,45000,8172,QRO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,132
B1,55,1932,45000,3533,QRO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Rent,Non Cash,Manual,132
B23,36,1932,45000,3255,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Marketing,Non Cash,Manual,132
B22,19,1932,45000,8346,XHX,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Travel,Non Cash,Manual,132
B22,69,1995,45000,5632,XHX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,132
B22,20,1151,45000,6289,XHX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,132
A0,36,1915,45000,3671,XHX,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Travel,Non Cash,Manual,132
C25,18,1915,45000,9313,QRO,Legal fees STAT RECL 12:45:45.190 BRTEAM RECL Other BRL,Feb,Office,Non Cash,Manual,132
C25,17,1915,45000,7719,QRO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,130
C25,45,1151,45000,2203,QRO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,130
B1,10,1932,45000,6013,QRO,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Training,Non Cash,Manual,129
B23,28,1915,45000,5419,XCW,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,129
C25,74,1915,45000,6054,XCW,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Software,Non Cash,Manual,129
A0,26,1991,45000,5742,QRO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,129
B24,20,1932,45000,2909,QTA,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Travel,Non Cash,Manual,127
B1,49,1932,45000,3163,RDE,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Software,Non Cash,Manual,127
B22,64,1922,45000,503,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Services,Non Cash,Manual,127
B22,10,1151,45000,5517,QTA,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Rent,Non Cash,Manual,127
B1,87,1915,45000,5564,SAN,BMY DNA WW employee laptop Accrual USD,Feb,Services,Non Cash,Manual,126
B22,20,1932,45000,5282,XDT,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Software,Non Cash,Manual,126
C25,13,1995,45000,1588,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,126
C25,99,1995,45000,5887,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,126
B23,91,1151,45000,5675,SAN,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Office,Non Cash,Manual,126
B23,12,1932,45000,3730,SAN,BMY Depreciation trade gains Accrual USD MAR,Feb,Marketing,Non Cash,Manual,125
B22,35,1932,45000,3116,SAN,BMY Rebate ISCAP Depreciation Accrual USD MAR,Feb,Services,Non Cash,Manual,125
B23,19,1151,45000,4519,XDT,BMYDNA WW late delivery RBNI DC Accrual EUR,Feb,Office,Non Cash,Manual,125
C25,56,1115,45000,3552,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,125
B22,39,1932,45000,5665,SAN,BMY Depreciation trade gains Accrual USD MAR,Feb,Insurance,Non Cash,Manual,124
B24,12,1922,45000,7595,SAT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Insurance,Non Cash,Manual,124
B24,57,1512,45000,3535,SAT,Asset Depreciation Accrual~24~530 Accrual EUR FEB,Feb,Insurance,Non Cash,Manual,123
B1,25,1932,45000,2795,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Training,Non Cash,Manual,123
A0,20,1922,45000,4185,XDT,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,123
B22,28,1915,45000,7901,SBN,Asset Depreciation Accrual~24~362 Accrual INR FEB,Feb,Software,Non Cash,Manual,122
B23,58,1915,45000,1732,XDT,BMY DNA WW employee laptop Accrual INR,Feb,Services,Non Cash,Manual,122
B1,90,1953,45000,872,XDT,BMYDNA WW late delivery RBNI DC Accrual USD,Feb,Insurance,Non Cash,Manual,122
B23,67,1932,45000,2466,XCW,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,122
B23,66,1915,45000,1102,XCW,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Employee,Non Cash,Manual,122
C25,90,1965,45000,397,QRO,DNA WW reorg BMY receiving RBNI Depr Accrual AW,Feb,Marketing,Non Cash,Manual,122
